ProductID,ProductName,Category,Brand,SupplierID,CostPrice,SellingPrice,StockQuantity,Rating,Warranty,Weight(kg),LaunchDate,Profit,Discount
101472,Mi SQL Book,Books,Mi,5100,22431,31147.91,169,4.8,1 Year,23.49,2025-06-02,8716.91,30
100843,Samsung AI Book,Books,Samsung,5034,19857,27906.42,221,2.8,No Warranty,16.87,2022-04-22,8049.42,25
101436,LG Chair,Furniture,LG,5081,14332,18185.04,455,4.1,3 Years,13.07,2023-12-20,3853.04,20
101170,Sony Laptop,Electronics,Sony,5297,44955,60840.28,225,3.3,3 Years,21.58,2019-09-07,15885.28,25
101995,Dell Python Book,Books,Dell,5271,5256,7638.03,187,3.7,No Warranty,11.34,2021-12-29,2382.03,20
100662,Canon Desktop,Electronics,Canon,5188,24059,32062.86,20,3.4,3 Years,21.21,2025-04-15,8003.86,20
101226,Puma Laptop,Electronics,Puma,5049,46071,55001.27,355,3.8,1 Year,3.02,2024-04-03,8930.27,20
100315,Adidas Earbuds,Mobile,Adidas,5267,6196,6951.6,118,3.5,1 Year,13.86,2019-12-14,755.6,15
100692,Sony Sofa,Furniture,Sony,5114,6812,8235.29,257,4.6,3 Years,18.48,2024-11-23,1423.29,0
101885,OnePlus Mixer Grinder,Home Appliances,OnePlus,5273,47908,61941.92,385,2.6,3 Years,10.64,2020-11-22,14033.92,20
100425,Havells Jacket,Fashion,Havells,5152,33440,44233.71,22,4.7,6 Months,9.75,2019-12-04,10793.71,10
100595,Mi SQL Book,Books,Mi,5123,30310,39415.37,211,4.1,3 Years,4.94,2024-05-29,9105.37,20
101989,Philips Table,Furniture,Philips,5198,12536,14601.15,86,2.8,No Warranty,2.84,2020-08-24,2065.15,20
100623,Asus Speaker,Electronics,Asus,5099,14479,21177.35,128,2.6,3 Years,2.94,2025-08-30,6698.35,20
101186,Philips Printer,Electronics,Philips,5224,26896,38069.03,379,3.2,2 Years,21.06,2021-01-21,11173.03,15
101056,Puma Wardrobe,Furniture,Puma,5146,43327,62576.12,223,4.3,No Warranty,29.86,2020-03-01,19249.12,15
100228,Realme Ceiling Fan,Home Appliances,Realme,5155,44175,66668.52,121,4.7,3 Years,6.79,2022-05-15,22493.52,10
101133,OnePlus Mixer Grinder,Home Appliances,OnePlus,5072,22335,29699.76,439,3.2,1 Year,27.72,2019-10-07,7364.76,5
101348,Boat Novel,Books,Boat,5074,1967,3037.85,17,4.8,No Warranty,16.28,2025-09-17,1070.85,25
101113,Apple Keyboard,Electronics,Apple,5064,29844,33439.5,144,2.6,1 Year,0.35,2022-12-13,3595.5,30
100067,Adidas Novel,Books,Adidas,5292,29643,36221.72,237,4.0,2 Years,10.22,2024-07-17,6578.72,5
100025,Lenovo Yoga Mat,Sports,Lenovo,5030,12545,15660.6,495,,3 Years,2.02,2022-07-08,3115.6,20
100145,Sony Backpack,Fashion,Sony,5225,2665,3261.62,224,3.8,3 Years,4.93,2023-03-08,596.62,0
100537,Philips Jeans,Fashion,Philips,5103,3041,4750.37,119,4.2,6 Months,22.78,2019-12-18,1709.37,20
100812,Boat Earbuds,Mobile,Boat,5210,5953,8928.94,340,3.5,2 Years,10.3,2019-07-07,2975.94,0
101135,Boat Refrigerator,Home Appliances,Boat,5300,38691,61038.82,178,4.0,2 Years,2.21,2019-05-01,22347.82,0
100086,Boat Python Book,Books,Boat,5206,27077,39176.0,147,4.5,3 Years,1.29,2019-12-27,12099.0,5
101437,Canon Mouse,Electronics,Canon,5289,37284,53446.49,139,4.4,2 Years,17.34,2021-03-21,16162.49,0
101199,Puma Yoga Mat,Sports,Puma,5046,8737,10478.17,448,4.9,6 Months,0.3,2019-10-03,1741.17,30
101084,Boat Laptop,Electronics,Boat,5049,42356,46936.21,240,4.6,2 Years,21.75,2022-01-30,4580.21,30
101828,Asus SQL Book,Books,Asus,5154,34879,55002.22,251,3.0,,5.41,2021-03-16,20123.22,0
101841,Sony Badminton Racket,Sports,Sony,5072,28332,43179.69,489,2.6,2 Years,1.72,2024-03-02,14847.69,30
101390,OnePlus Data Science Book,Books,OnePlus,5260,8538,9804.28,469,4.3,3 Years,9.54,2025-10-10,1266.28,5
101160,Realme Keyboard,Electronics,Realme,5196,25261,34043.71,441,3.5,No Warranty,6.89,2023-04-03,8782.71,0
100363,HP Sneakers,Fashion,HP,5251,44741,49898.81,190,4.0,6 Months,28.82,2024-04-27,5157.81,5
101631,OnePlus Data Science Book,Books,OnePlus,5283,45351,62268.39,464,4.1,No Warranty,26.88,2019-06-16,16917.39,25
101351,Mi Smartwatch,Mobile,Mi,5050,24058,37974.41,342,3.7,3 Years,6.05,2021-06-17,13916.41,30
101027,Canon Cricket Bat,Sports,Canon,5095,40669,45874.57,200,4.6,3 Years,18.23,2019-11-13,5205.57,30
101031,Samsung Watch,Fashion,Samsung,5024,37045,59021.83,247,2.6,No Warranty,28.32,2019-02-04,21976.83,25
101233,Canon Sneakers,Fashion,Canon,5160,25366,36859.9,181,4.6,1 Year,16.01,2025-10-15,11493.9,20
101801,Philips Data Science Book,Books,Philips,5191,22992,33149.83,354,4.2,1 Year,5.7,2024-12-31,10157.83,5
101086,HP Office Desk,Furniture,HP,5015,24604,38600.03,52,3.1,No Warranty,4.33,2022-08-15,13996.03,30
100666,Dell Power Bank,Mobile,Dell,5148,5354,6935.26,91,4.9,No Warranty,3.46,2022-02-04,1581.26,5
100365,OnePlus Monitor,Electronics,OnePlus,5116,14145,21621.42,331,4.2,1 Year,19.62,2024-10-03,7476.42,10
100078,Realme Ceiling Fan,Home Appliances,Realme,5051,4047,5685.29,378,4.9,6 Months,18.84,2021-12-19,1638.29,0
100028,OnePlus Office Desk,Furniture,OnePlus,5134,37142,50564.8,478,3.0,1 Year,7.31,2023-06-10,13422.8,5
101454,Boat Yoga Mat,Sports,Boat,5029,43677,50355.93,62,4.3,6 Months,27.56,2019-11-29,6678.93,10
100526,Mi Keyboard,Electronics,Mi,5293,33606,46314.5,474,2.9,No Warranty,13.92,2020-10-01,12708.5,25
101858,Havells Table,Furniture,Havells,5218,29274,41012.03,34,2.6,No Warranty,2.86,2019-10-30,11738.03,0
100056,Logitech AI Book,Books,Logitech,5113,35372,52129.76,279,3.7,1 Year,13.19,2019-04-29,16757.76,30
100639,Dell Data Science Book,Books,Dell,5113,7068,8178.31,304,2.7,6 Months,12.9,2023-07-05,1110.31,5
100303,Mi Python Book,Books,Mi,5034,21513,27867.2,324,3.3,2 Years,21.95,2021-09-04,6354.2,10
100719,Logitech Watch,Fashion,Logitech,5012,17573,19509.56,240,5.0,2 Years,17.2,2022-08-13,1936.56,10
100625,HP Python Book,Books,HP,5240,45690,54468.49,150,4.2,No Warranty,19.24,2022-02-06,8778.49,10
100008,Boat Earbuds,Mobile,Boat,5162,3765,4572.68,16,3.5,No Warranty,6.49,2025-05-12,807.68,30
100804,Dell Power Bank,Mobile,Dell,5287,24302,34956.27,206,3.8,2 Years,26.19,2025-07-21,10654.27,20
101050,LG Watch,Fashion,LG,5075,5199,7597.62,296,3.3,1 Year,0.62,2024-02-22,2398.62,25
100337,Puma Mixer Grinder,Home Appliances,Puma,5294,8445,10039.87,0,3.5,3 Years,1.17,2025-10-03,1594.87,10
100048,Nike Laptop,Electronics,Nike,5038,31238,43909.29,393,3.6,3 Years,5.99,2023-04-22,12671.29,15
101499,Puma Football,Sports,Puma,5073,2393,3707.38,154,,6 Months,3.79,2019-05-05,1314.38,10
100107,Logitech Mixer Grinder,Home Appliances,Logitech,5277,11610,13936.61,402,4.7,1 Year,16.02,2022-01-21,2326.61,20
100350,Samsung Charger,Mobile,Samsung,5275,25469,38437.88,214,4.2,2 Years,17.27,2021-08-23,12968.88,15
101080,OnePlus Power Bank,Mobile,OnePlus,5034,21173,32804.85,287,3.5,3 Years,6.52,2021-06-09,11631.85,0
100239,Bajaj Vacuum Cleaner,Home Appliances,Bajaj,5181,30300,35878.74,407,2.9,3 Years,14.75,2025-01-29,5578.74,30
100214,OnePlus Air Conditioner,Home Appliances,OnePlus,5185,47474,65819.79,133,4.2,No Warranty,20.1,2024-03-21,18345.79,30
101269,Boat Smartphone,Mobile,Boat,5264,46470,64829.21,101,4.5,2 Years,13.16,2024-03-18,18359.21,25
101747,Lenovo Bookshelf,Furniture,Lenovo,5093,5628,8044.97,87,3.1,1 Year,9.97,2020-10-14,2416.97,15
100794,Logitech Python Book,Books,Logitech,5078,4128,5352.5,18,4.8,No Warranty,29.34,2024-10-30,1224.5,25
101097,Canon Tablet,Mobile,Canon,5028,33011,43423.47,170,3.6,1 Year,3.11,2023-04-16,10412.47,10
101823,Philips Smartwatch,Mobile,Philips,5285,28554,31448.41,22,2.6,No Warranty,23.96,2024-10-07,2894.41,30
101138,Realme Sofa,Furniture,Realme,5090,41472,63051.53,472,3.3,2 Years,11.45,2025-06-08,21579.53,30
101602,Bajaj Cricket Bat,Sports,Bajaj,5201,43103,48142.52,80,3.0,No Warranty,1.66,2021-10-29,5039.52,25
101693,Canon Football,Sports,Canon,5053,47839,57930.13,72,2.7,3 Years,13.75,2024-03-25,10091.13,20
100524,Canon Jeans,Fashion,Canon,5185,36160,56520.74,130,4.9,2 Years,28.8,2019-01-01,20360.74,15
100233,LG Backpack,Fashion,LG,5021,3477,4291.42,344,4.7,6 Months,24.18,2025-08-03,814.42,25
100645,Asus Badminton Racket,Sports,Asus,5099,27545,30362.44,120,2.8,3 Years,29.31,2025-12-10,2817.44,5
101527,HP Dumbbell,Sports,HP,5224,27534,36808.25,142,3.9,2 Years,2.19,2019-12-24,9274.25,30
100534,Bajaj Jeans,Fashion,Bajaj,5288,26007,37089.21,100,4.0,3 Years,7.54,2019-10-21,11082.21,5
101979,LG Smartwatch,Mobile,LG,5067,2815,4361.15,388,3.8,2 Years,10.2,2019-07-12,1546.15,30
100604,Sony Jeans,Fashion,Sony,5197,31221,36514.03,284,4.6,1 Year,25.23,2020-09-23,5293.03,0
101241,Samsung Speaker,Electronics,Samsung,5143,20693,23770.83,278,5.0,6 Months,19.72,2019-03-10,3077.83,0
101075,Adidas Tablet,Mobile,Adidas,5160,25844,29758.0,406,2.9,6 Months,28.62,2024-06-21,3914.0,20
101321,Apple Sofa,Furniture,Apple,5132,46259,55561.99,338,3.2,1 Year,0.91,2023-10-18,9302.99,30
100061,Nike Jeans,Fashion,Nike,5289,8372,11191.53,58,4.9,2 Years,21.04,2023-02-19,2819.53,25
101582,Nike Vacuum Cleaner,Home Appliances,Nike,5069,2845,3192.11,6,3.0,3 Years,5.97,2020-09-13,347.11,15
100093,OnePlus Data Science Book,Books,OnePlus,5229,43349,58296.61,76,3.8,1 Year,10.11,2025-02-03,14947.61,15
100667,Bajaj Monitor,Electronics,Bajaj,5012,9963,15318.08,266,3.2,3 Years,27.97,2024-04-25,5355.08,20
100281,Mi AI Book,Books,Mi,5127,14422,23001.47,52,3.2,No Warranty,13.6,2022-11-28,8579.47,30
101129,Bajaj Power Bank,Mobile,Bajaj,5253,19107,23782.95,51,3.4,1 Year,,2020-03-15,4675.95,20
100360,LG Power Bank,Mobile,LG,5265,26784,39385.13,388,4.7,No Warranty,15.56,2020-10-13,12601.13,5
101670,Mi Ceiling Fan,Home Appliances,Mi,5282,6230,7661.84,170,2.8,6 Months,1.51,2024-07-02,1431.84,0
101583,OnePlus Bookshelf,Furniture,OnePlus,5001,16821,26833.08,107,5.0,6 Months,25.79,2021-12-23,10012.08,20
100848,Havells Sneakers,Fashion,Havells,5299,42810,63238.37,159,4.7,6 Months,4.59,2022-06-18,20428.37,15
101395,Puma Backpack,Fashion,Puma,5261,21761,26467.52,408,4.9,6 Months,23.04,2025-07-31,4706.52,10
100111,Realme Jacket,Fashion,Realme,5238,14607,20797.83,325,4.8,1 Year,19.55,2020-04-22,6190.83,5
100043,Dell Vacuum Cleaner,Home Appliances,Dell,5161,43631,68081.18,319,4.2,No Warranty,21.65,2022-05-15,24450.18,30
100126,HP Printer,Electronics,HP,5217,27022,34501.66,340,4.7,No Warranty,29.06,2025-09-25,7479.66,15
100205,Adidas Ceiling Fan,Home Appliances,Adidas,5123,9096,10502.36,379,3.1,3 Years,6.93,2021-08-11,1406.36,15
100053,Dell Vacuum Cleaner,Home Appliances,Dell,5172,46862,58243.1,139,3.3,3 Years,2.6,2020-09-09,11381.1,30
100546,Boat Tablet,Mobile,Boat,5196,25845,36918.7,44,3.8,3 Years,26.21,2021-07-20,11073.7,5
100069,Havells T-Shirt,Fashion,Havells,5209,12621,14423.36,368,3.7,6 Months,20.78,2024-07-03,1802.36,15
101152,Realme Chair,Furniture,Realme,5224,24198,30874.1,175,4.8,6 Months,7.11,2025-08-07,6676.1,5
101567,Adidas Refrigerator,Home Appliances,Adidas,5259,33736,50828.44,256,4.7,2 Years,4.22,2019-07-18,17092.44,25
100184,Dell Laptop,Electronics,Dell,5296,3079,4847.19,394,3.2,6 Months,,2023-09-03,1768.19,20
100138,Dell Bookshelf,Furniture,Dell,5174,26036,39972.09,381,3.1,6 Months,2.48,2020-04-12,13936.09,5
100900,Bajaj Smartwatch,Mobile,Bajaj,5105,19538,23465.25,192,4.1,,27.72,2025-09-15,3927.25,0
100797,Asus Yoga Mat,Sports,Asus,5155,42616,55496.81,101,2.7,3 Years,10.17,2020-05-31,12880.81,15
100133,HP Vacuum Cleaner,Home Appliances,HP,5250,18662,26856.65,303,3.8,1 Year,,2023-06-07,8194.65,0
100081,Logitech Cricket Bat,Sports,Logitech,5077,7621,10458.15,331,4.8,6 Months,2.33,2020-11-10,2837.15,15
101502,Logitech Speaker,Electronics,Logitech,5007,30620,39996.22,498,3.9,No Warranty,19.77,2022-02-24,9376.22,20
101560,Philips Office Desk,Furniture,Philips,5179,27896,31933.4,130,3.1,1 Year,27.37,2021-11-30,4037.4,10
100542,Apple Novel,Books,Apple,5198,19268,29551.43,332,3.1,2 Years,15.35,2020-02-12,10283.43,15
101615,HP Chair,Furniture,HP,5133,8611,13480.87,374,2.9,1 Year,20.22,2023-08-30,4869.87,25
100984,Lenovo Smartphone,Mobile,Lenovo,5075,26398,29544.2,98,3.6,3 Years,6.15,2019-07-28,3146.2,25
100166,Samsung Sofa,Furniture,Samsung,5183,49467,70413.81,146,4.7,No Warranty,26.0,2022-09-21,20946.81,25
100249,Nike Charger,Mobile,Nike,5277,37238,56502.16,199,3.3,6 Months,23.76,2019-11-18,19264.16,15
100447,Canon Power Bank,Mobile,Canon,5040,24040,33507.9,459,3.8,2 Years,29.19,2021-07-01,9467.9,5
101164,Havells Dumbbell,Sports,Havells,5240,17145,20252.95,195,4.4,6 Months,4.13,2019-03-04,3107.95,25
100859,Mi Mouse,Electronics,Mi,5127,19379,28967.61,167,2.6,1 Year,26.21,2024-09-12,9588.61,15
101227,Dell Jeans,Fashion,Dell,5116,23067,32712.97,452,3.4,No Warranty,27.85,2022-01-29,9645.97,10
100098,Mi Yoga Mat,Sports,Mi,5148,2452,3454.21,120,5.0,No Warranty,13.13,2020-02-08,1002.21,25
101999,OnePlus Laptop,Electronics,OnePlus,5157,21860,34159.45,479,3.8,1 Year,5.72,2023-06-23,12299.45,0
100738,Dell Air Conditioner,Home Appliances,Dell,5083,49688,60506.58,107,4.8,1 Year,26.41,2023-07-23,10818.58,10
101272,Mi Football,Sports,Mi,5044,48510,62971.18,89,3.8,6 Months,21.86,2024-07-14,14461.18,10
100103,Philips Badminton Racket,Sports,Philips,5248,19899,23871.01,196,2.8,2 Years,17.24,2025-06-12,3972.01,15
100435,Mi Novel,Books,Mi,5149,30329,43138.07,37,4.2,1 Year,3.13,2025-07-06,12809.07,5
100075,Sony Sofa,Furniture,Sony,5245,3467,4251.37,441,2.8,No Warranty,12.14,2019-10-31,784.37,30
101815,Bajaj Data Science Book,Books,Bajaj,5233,1219,1814.09,117,2.8,,5.88,2023-01-10,595.09,15
101217,Philips Python Book,Books,Philips,5160,24336,32571.38,55,3.3,No Warranty,3.04,2020-11-24,8235.38,0
100919,LG Cricket Bat,Sports,LG,5057,31981,38089.12,485,3.6,6 Months,5.73,2019-08-30,6108.12,25
101733,Bajaj T-Shirt,Fashion,Bajaj,5197,47612,67261.23,242,4.8,6 Months,17.05,2025-09-30,19649.23,10
101692,Nike SQL Book,Books,Nike,5182,13511,21053.42,106,3.0,,7.88,2022-07-14,7542.42,20
101640,Canon Football,Sports,Canon,5058,8813,13947.54,141,3.9,6 Months,21.57,2019-02-26,5134.54,30
100763,Dell Microwave,Home Appliances,Dell,5048,35958,56668.01,195,3.5,6 Months,7.35,2023-06-22,20710.01,10
100990,Lenovo Desktop,Electronics,Lenovo,5022,41358,60849.77,61,4.0,6 Months,5.95,2023-12-31,19491.77,10
100389,Boat Yoga Mat,Sports,Boat,5046,15468,17035.98,343,4.8,3 Years,,2020-09-02,1567.98,20
100236,Mi Wardrobe,Furniture,Mi,5185,42614,54530.14,133,3.8,2 Years,14.09,2024-04-07,11916.14,10
101526,Philips T-Shirt,Fashion,Philips,5221,32615,41856.06,357,2.6,3 Years,26.95,2023-02-17,9241.06,30
100268,HP Chair,Furniture,HP,5176,47951,56142.83,159,3.6,6 Months,15.73,2022-11-27,8191.83,10
101203,Boat Wardrobe,Furniture,Boat,5091,16313,23347.31,59,3.7,1 Year,19.89,2022-11-24,7034.31,20
100118,HP Refrigerator,Home Appliances,HP,5008,43423,66577.18,67,3.4,6 Months,17.75,2019-03-06,23154.18,20
101626,Mi Smartwatch,Mobile,Mi,5055,27994,34900.84,439,2.6,1 Year,20.01,2020-07-14,6906.84,20
100674,Apple Microwave,Home Appliances,Apple,5075,26613,41663.57,393,4.9,1 Year,4.85,2025-02-15,15050.57,0
100250,Asus Backpack,Fashion,Asus,5039,3619,4157.66,118,3.4,3 Years,28.65,2023-06-13,538.66,25
101477,Mi Ceiling Fan,Home Appliances,Mi,5097,13211,19975.93,330,4.9,3 Years,18.23,2022-04-25,6764.93,5
101853,OnePlus Speaker,Electronics,OnePlus,5094,43264,62084.46,203,3.2,No Warranty,26.57,2023-09-24,18820.46,30
100095,Canon Yoga Mat,Sports,Canon,5078,43595,65226.7,333,3.7,No Warranty,3.96,2025-08-14,21631.7,5
100034,Lenovo Printer,Electronics,Lenovo,5227,41853,66542.04,82,3.9,,16.92,2020-04-03,24689.04,10
101293,Philips Tablet,Mobile,Philips,5170,32882,46715.12,411,4.7,6 Months,7.5,2019-10-14,13833.12,30
101689,Bajaj Football,Sports,Bajaj,5144,24824,31125.94,405,4.7,3 Years,17.36,2024-12-12,6301.94,15
100449,LG Keyboard,Electronics,LG,5061,9946,11870.08,185,4.2,2 Years,24.37,2020-04-09,1924.08,10
100717,Logitech Chair,Furniture,Logitech,5180,22719,36258.91,210,2.6,6 Months,7.58,2022-07-02,13539.91,0
101281,Philips Air Conditioner,Home Appliances,Philips,5256,10046,13370.96,380,3.0,6 Months,20.25,2021-11-13,3324.96,20
101537,Dell Vacuum Cleaner,Home Appliances,Dell,5034,28460,39841.46,213,3.9,6 Months,23.23,2019-06-13,11381.46,30
100001,Apple Football,Sports,Apple,5072,48698,60264.49,114,4.3,3 Years,2.79,2023-09-25,11566.49,30
101393,Samsung Backpack,Fashion,Samsung,5076,22880,30620.61,361,2.7,1 Year,2.15,2022-02-04,7740.61,30
101102,Puma Office Desk,Furniture,Puma,5036,45184,55093.29,161,2.9,1 Year,27.02,2020-08-03,9909.29,30
101109,Dell Refrigerator,Home Appliances,Dell,5056,12803,19976.82,193,4.9,3 Years,27.0,2024-01-15,7173.82,5
101849,Bajaj Charger,Mobile,Bajaj,5085,44293,66819.14,138,4.0,2 Years,16.88,2024-08-29,22526.14,20
100083,Mi Ceiling Fan,Home Appliances,Mi,5021,32461,42812.15,306,4.7,1 Year,18.19,2019-04-16,10351.15,25
101305,HP Ceiling Fan,Home Appliances,HP,5236,42698,51172.32,255,3.9,No Warranty,25.23,2024-11-16,8474.32,0
100677,Philips Jeans,Fashion,Philips,5100,23522,26961.87,28,4.0,6 Months,23.48,2022-02-12,3439.87,25
101469,Apple Wardrobe,Furniture,Apple,5160,20285,28718.58,173,4.2,2 Years,18.43,2025-09-19,8433.58,0
101047,Sony Air Conditioner,Home Appliances,Sony,5208,5578,6531.11,140,2.7,2 Years,26.16,2024-11-19,953.11,15
100771,Philips Desktop,Electronics,Philips,5202,11867,17718.48,431,2.6,2 Years,26.33,2022-05-04,5851.48,0
101231,Apple Tablet,Mobile,Apple,5076,15293,24385.36,46,2.9,,26.26,2022-08-17,9092.36,5
101541,Adidas Badminton Racket,Sports,Adidas,5161,19036,26597.42,116,4.8,1 Year,27.24,2025-05-07,7561.42,20
101600,Samsung Cricket Bat,Sports,Samsung,5061,5307,5993.59,448,,2 Years,3.96,2019-10-28,686.59,20
101508,Asus Smartwatch,Mobile,Asus,5277,42401,56532.3,385,4.7,6 Months,26.71,2022-11-07,14131.3,5
100405,Lenovo Power Bank,Mobile,Lenovo,5055,47079,69265.24,209,3.1,6 Months,5.79,2023-05-29,22186.24,15
101750,Samsung Bookshelf,Furniture,Samsung,5138,36638,51121.6,395,3.1,3 Years,18.35,2022-03-28,14483.6,15
101315,Bajaj Sneakers,Fashion,Bajaj,5222,10790,12833.6,389,4.2,No Warranty,27.77,2023-12-21,2043.6,25
101357,HP Sneakers,Fashion,HP,5264,48921,60645.04,393,4.8,1 Year,29.9,2021-02-02,11724.04,20
100105,Bajaj Backpack,Fashion,Bajaj,5181,18856,28055.29,117,3.0,6 Months,18.7,2020-07-14,9199.29,25
100689,Samsung Refrigerator,Home Appliances,Samsung,5183,17969,23010.77,325,2.6,1 Year,15.98,2019-11-11,5041.77,0
101697,Apple Dumbbell,Sports,Apple,5014,799,1243.05,106,5.0,No Warranty,17.67,2022-10-02,444.05,0
100827,Havells Charger,Mobile,Havells,5176,20960,32319.6,484,4.1,2 Years,8.34,2022-08-10,11359.6,20
100063,Canon Backpack,Fashion,Canon,5039,26095,40988.34,101,4.0,6 Months,3.24,2022-05-20,14893.34,5
100853,Boat Power Bank,Mobile,Boat,5095,48601,62595.94,204,4.6,No Warranty,11.01,2019-10-30,13994.94,20
101659,Mi Vacuum Cleaner,Home Appliances,Mi,5050,45709,54034.77,378,5.0,3 Years,0.84,2022-02-01,8325.77,5
100224,Apple Cricket Bat,Sports,Apple,5238,49656,55186.07,152,4.2,3 Years,12.84,2023-04-03,5530.07,0
100146,Logitech Vacuum Cleaner,Home Appliances,Logitech,5172,22275,32063.72,26,2.7,No Warranty,16.83,2023-05-03,9788.72,30
101089,Sony Mixer Grinder,Home Appliances,Sony,5065,9128,12703.68,61,3.3,6 Months,22.64,2023-08-20,3575.68,5
100374,Nike Football,Sports,Nike,5158,23383,28332.34,446,3.6,1 Year,11.28,2025-07-26,4949.34,15
102000,Boat Jeans,Fashion,Boat,5155,24427,33901.21,203,4.6,6 Months,3.56,2021-09-08,9474.21,5
101143,OnePlus Novel,Books,OnePlus,5153,5221,6075.14,264,2.8,2 Years,,2025-09-29,854.14,30
101850,Canon Power Bank,Mobile,Canon,5245,38018,59750.42,343,4.2,No Warranty,8.16,2025-08-08,21732.42,5
101877,Logitech Python Book,Books,Logitech,5056,22153,32128.48,27,3.5,1 Year,18.19,2022-11-22,9975.48,10
101621,HP AI Book,Books,HP,5109,33681,50115.01,206,2.9,3 Years,19.2,2025-07-29,16434.01,10
101287,Mi Watch,Fashion,Mi,5254,25801,31284.99,206,4.4,1 Year,24.82,2024-01-15,5483.99,15
100010,OnePlus Jacket,Fashion,OnePlus,5186,28177,43643.68,204,3.0,6 Months,15.38,2020-01-08,15466.68,10
100450,Bajaj Office Desk,Furniture,Bajaj,5211,31493,37960.15,82,2.6,No Warranty,4.01,2025-08-23,6467.15,5
100709,Adidas Desktop,Electronics,Adidas,5069,32169,43384.3,321,2.6,No Warranty,24.94,2024-08-02,11215.3,15
100256,Nike Dumbbell,Sports,Nike,5195,37583,51133.64,350,2.9,1 Year,9.17,2024-07-12,13550.64,0
100883,Sony Wardrobe,Furniture,Sony,5023,45878,63509.27,201,3.1,6 Months,8.36,2025-01-11,17631.27,10
100390,HP Desktop,Electronics,HP,5152,16870,23991.98,233,3.2,No Warranty,3.17,2020-12-16,7121.98,10
100909,Realme Bookshelf,Furniture,Realme,5241,31612,35910.28,69,3.0,6 Months,0.32,2024-08-12,4298.28,0
100925,HP Air Conditioner,Home Appliances,HP,5206,302,401.19,357,4.3,6 Months,0.97,2020-05-18,99.19,25
101647,Lenovo Backpack,Fashion,Lenovo,5268,7297,9003.32,189,3.1,No Warranty,8.3,2024-10-16,1706.32,15
101248,Adidas Python Book,Books,Adidas,5133,13156,15636.64,151,4.2,1 Year,2.95,2022-12-25,2480.64,30
100461,Logitech Python Book,Books,Logitech,5092,36282,54128.91,247,3.4,3 Years,14.62,2022-06-10,17846.91,30
101286,Asus Sneakers,Fashion,Asus,5143,49335,59639.91,461,3.3,1 Year,18.98,2022-07-25,10304.91,25
101722,Boat Sneakers,Fashion,Boat,5076,2062,2834.48,434,3.5,1 Year,16.43,2020-08-23,772.48,5
101169,Adidas SQL Book,Books,Adidas,5090,32535,37858.09,322,2.9,3 Years,19.75,2021-08-11,5323.09,10
100959,Logitech Jeans,Fashion,Logitech,5223,10159,12781.85,403,3.4,3 Years,7.58,2022-01-11,2622.85,5
100502,Boat Table,Furniture,Boat,5256,27641,34711.25,409,5.0,2 Years,20.97,2019-05-10,7070.25,25
100740,HP Yoga Mat,Sports,HP,5034,10608,15373.55,259,3.4,3 Years,21.93,2025-02-21,4765.55,5
101874,Samsung Wardrobe,Furniture,Samsung,5083,21522,32166.54,134,2.5,1 Year,9.58,2023-01-31,10644.54,0
100869,Canon SQL Book,Books,Canon,5007,26691,40328.25,387,3.7,3 Years,29.68,2020-09-03,13637.25,0
100732,OnePlus Backpack,Fashion,OnePlus,5047,34523,42321.88,452,3.1,No Warranty,23.24,2022-07-07,7798.88,30
100540,Apple Cricket Bat,Sports,Apple,5270,24781,34482.82,339,2.6,6 Months,1.99,2021-04-02,9701.82,30
101202,Canon Office Desk,Furniture,Canon,5152,39280,50221.99,246,2.7,No Warranty,28.89,2022-03-22,10941.99,10
100698,HP Football,Sports,HP,5103,8212,12811.12,105,3.0,1 Year,1.07,2020-08-19,4599.12,15
101568,Lenovo Table,Furniture,Lenovo,5189,15954,24423.09,427,3.9,1 Year,13.98,2024-02-07,8469.09,20
101394,Apple Jacket,Fashion,Apple,5069,46867,65560.81,220,5.0,6 Months,19.92,2022-06-23,18693.81,15
101146,Adidas Sneakers,Fashion,Adidas,5216,42910,47844.18,173,,1 Year,,2019-09-01,4934.18,10
101032,Canon Air Conditioner,Home Appliances,Canon,5201,32882,39374.28,384,4.3,6 Months,21.14,2020-02-03,6492.28,15
100373,HP Smartwatch,Mobile,HP,5287,30953,36028.43,132,4.4,6 Months,28.42,2022-10-06,5075.43,20
100668,Philips Vacuum Cleaner,Home Appliances,Philips,5097,48446,68906.79,149,,6 Months,25.08,2024-10-29,20460.79,0
101545,Bajaj Earbuds,Mobile,Bajaj,5139,24675,30173.01,247,4.8,2 Years,16.21,2020-08-22,5498.01,10
100358,Adidas Yoga Mat,Sports,Adidas,5156,24508,27206.73,418,3.3,2 Years,25.78,2020-02-07,2698.73,0
100968,Mi Badminton Racket,Sports,Mi,5218,32399,48733.72,5,4.2,6 Months,14.49,2024-10-10,16334.72,0
100784,Bajaj Football,Sports,Bajaj,5252,8560,10157.69,80,2.8,2 Years,28.3,2024-07-15,1597.69,5
100736,Samsung Dumbbell,Sports,Samsung,5028,48560,69494.78,481,4.2,6 Months,7.74,2023-04-25,20934.78,30
101036,Asus Air Conditioner,Home Appliances,Asus,5021,40959,62584.38,220,4.7,2 Years,7.33,2025-11-05,21625.38,10
